"温馨提示：导出榜单如用于媒体发布，请注明数据来自“新媒体指数”，并请嵌入新媒体指数的LOGO, logo url: http://www.gsdata.cn/themes/search_new/images/tp_03.png",,,,,,,,,,,,,,
公众号,帐号名,标题,URL,发布时间,DAY阅读数,DAY点赞数,WEEK阅读数,WEEK点赞数,是否头条,状态,原文链接,作者,原创标识,摘要
笑点研究所,xd2299,变态狂是这样玩芭比娃娃的,http://mp.weixin.qq.com/s?__biz=MzAxOTAxMTg0Nw==&mid=401774100&idx=8&sn=47fe739697e43c519fd9bc94309edae1&scene=4#wechat_redirect,2015-11-13 11:11:49,76430,301,,,8,正常,http://v.youku.com/v_show/id_XMTM3OTgzODcwNA==.html?f=22538010,,,这样玩芭比娃娃的女朋友，你敢要吗？
时尚COSMO,cosmochina,穿斗篷让你看起来颜值翻倍，这种绝密心机术拿走不谢,http://mp.weixin.qq.com/s?__biz=Mjc0NzU0MzU0MA==&mid=400900466&idx=1&sn=22b37dc6319278cc8aebcc81040f5e46&scene=4#wechat_redirect,2015-11-13 13:00:49,76429,72,,,1,正常,http://fashion.cosmopolitan.com.cn/2015/1110/72866all.shtml,森蝶,有,看意大利时尚博主Chiara Ferragni去年穿搭LOUIS VUITTON的斗篷，今年穿DELPOZO的斗篷，而Cara Delevingne、Olivia Palermo等时尚指标都穿着Burberry的色块斗篷来看，这项单品入手的必要性是不是又提高了呢？
每天练瑜伽,UU7543,✅三位保洁阿姨化妆后，惊呆了所有人...,http://mp.weixin.qq.com/s?__biz=MzA3NzEyOTc1Mw==&mid=400415367&idx=5&sn=2949fd34f338fdfc7c2615c24bd2e943&scene=4#wechat_redirect,2015-11-13 19:42:05,76423,15,,,5,正常,,,无,读本文前，请您先点击本文上面的蓝色字体“每天练瑜伽”再点击“关注”，这样您就可以继续免费收到文章了。完全是免
东北小品,dongbeixiaopin,❤这个看完，够你笑到月底了,http://mp.weixin.qq.com/s?__biz=MzA5MTA3Njk2Nw==&mid=401042796&idx=4&sn=56e29ffd2020ebeec00926ee5b2d86d0&scene=4#wechat_redirect,2015-11-13 19:57:55,76404,230,,,4,正常,http://mp.weixin.qq.com/s?__biz=MzA5MTA3Njk2Nw==&mid=208145592&idx=1&sn=c573f4b81128b5d12c920575aec0de5e#rd,,无,点击上面蓝色字，看最牛逼的二人转
甘肃交通广播,gsjg1035,兰州：11.7抛尸案告破，五旬嫌犯竟如此淡定（视频）,http://mp.weixin.qq.com/s?__biz=MjM5MTM1OTk2MA==&mid=400426377&idx=1&sn=1ba8292ac0b8599f6c8f3f43070e65f0&scene=4#wechat_redirect,2015-11-13 00:05:43,76370,467,,,1,正常,https://open.weixin.qq.com/connect/oauth2/authorize?appid=wx3b6158ce920b058d&redirect_uri=http%3a%2f%2fradio.unitrue.com.cn%2fservice%2fOAuthRedirect.aspx%3fradioid%3dFM1035%26openid%3do2EGJjipEHiog_SUOtwsAm-9JwHo%26base%3d1%26redirect%3dhttp%253a%252f%252fradio2.unitrue.com.cn%252fpage%252fhd%252fapply.aspx%253fhd%253d20012406%2526radioid%253dFM1035%2526openid%253do2EGJjipEHiog_SUOtwsAm-9JwHo%26redirectparams%3d%26db%3dbot20&response_type=code&scope=snsapi_base&state=123&connect_redirect=1#wechat_redirect,FM103.5,有,来源：甘肃交通广播、兰州晨报-大陇网版权归原作者所有，如有侵权，请与我们联系（本台讯：记者杨健颖） 记者从兰
智慧人生,zhrs888888,45度做人，90度做事，180度为人，360度处世！ 《深度好文》,http://mp.weixin.qq.com/s?__biz=MzA3ODA1NDczMg==&mid=401598440&idx=7&sn=fb9f75e9304bb701d0c0f8d435975529&scene=4#wechat_redirect,2015-11-13 07:31:23,76316,615,,,7,正常,,,,"如果您想以后还能免费看到如此精彩的文章,请点击本文标题和第一张图片之间的蓝色字:智慧人生→再点击:关注.完全"
教您做好女人,V5nvren,BB霜的正确用法，大部分人都涂错了“误伤”你的脸！,http://mp.weixin.qq.com/s?__biz=MjM5NzA4MjU4Ng==&mid=401186991&idx=1&sn=298b81f4f099e56a24bceb0c47c15ffc&scene=4#wechat_redirect,2015-11-13 18:53:44,76265,76,,,1,正常,,,无,阅读本文前，请您先点击本文上面的蓝色字体“教您做好女人”再点击“关注”，这样您就可以继续免费收到文章了
让心情去旅行,weixinmn002, 清晨 4 不要，晚上 5 不要！,http://mp.weixin.qq.com/s?__biz=MzA3NTA5MDQzOQ==&mid=400653282&idx=6&sn=85eea42cfafac173fc74085ef7a1c1cc&scene=4#wechat_redirect,2015-11-13 15:57:29,76214,512,,,6,正常,http://e.eqxiu.com/s/O4z1abih#rd,,无,↓↓↓  点击音乐播放器播放音乐清晨四个要1早上洗澡　　早上洗澡是个好习惯。早上洗澡确实有助于促使血液循环更
跟我变漂亮,gh_66480bbaa014,衣服买大了也没事 现在流行大一号更时髦,http://mp.weixin.qq.com/s?__biz=MzA4ODMxNjUwOA==&mid=401763966&idx=1&sn=7235f4be6ab3f4bd72f078f59901bb59&scene=4#wechat_redirect,2015-11-13 19:58:23,76149,16,,,1,正常,,,无,点击题目下方跟我变漂亮关注我、从外到内帮你打造成一个漂亮女人！每天都有分享。完全是免费订阅，请放心关注有人用
笑的合不拢嘴,gaoxiao2015,哥们儿你还好吗？笑喷！,http://mp.weixin.qq.com/s?__biz=MzA3MDEwNjEzNQ==&mid=400979876&idx=1&sn=9fef20b24d7f1ab7c6ba303b368c3633&scene=4#wechat_redirect,2015-11-13 09:21:32,76116,244,,,1,正常,http://mp.weixin.qq.com/s?__biz=MzA3MDEwNjEzNQ==&mid=215898816&idx=1&sn=11ff00f81fb5193b5425e6a3731cc5f0#rd,,,看完点击&amp;quot;笑的合不拢嘴&amp;quot; 找好玩视频
心情说,vip582,这样的感情，你可以给我吗？,http://mp.weixin.qq.com/s?__biz=MjM5NDIwMDc0MA==&mid=401659210&idx=1&sn=472124489022018a83418df63ec8e0c1&scene=4#wechat_redirect,2015-11-13 10:08:45,76043,41,,,1,正常,,,,最好的感情是随意，却又彼此在意；是惬意，却又彼此珍惜。各自独立，而心在一起；各自呼吸，而爱不分离。两个人在一
学点做人做事,zhs066,难受的时候看看，写的真好！,http://mp.weixin.qq.com/s?__biz=MzA3MDQyODQxOQ==&mid=400925339&idx=1&sn=0e9ee0de3dde58a03b76866724c09a75&scene=4#wechat_redirect,2015-11-13 09:02:32,76035,380,,,1,正常,http://mp.weixin.qq.com/s?__biz=MzA3MDQyODQxOQ==&mid=208838339&idx=1&sn=8e793ed47ae5fad0925264082ca37844&scene=25#wechat_redirect,,,点击上面蓝色字  免费订阅！人的一生，总不是想象中的那么好，每个人的背后都会有辛酸，都会有无法言说的艰难。每
CCTV5,cctv5plus,劳尔本月退役！21年职业生涯16载白衣岁月，再见，永远的王子！,http://mp.weixin.qq.com/s?__biz=MjM5OTQ3MjM4MA==&mid=403940249&idx=1&sn=9e222a9e84a9b7b529a968974373ed86&scene=4#wechat_redirect,2015-11-13 10:19:13,76018,628,,,1,正常,,,,北京时间11月8日，北美职业联赛季后赛的半决赛中，劳尔所在的纽约宇宙队2-1逆转战胜劳德代尔堡，劳尔攻入制胜
励志语录,lizhi743,✅糊涂 （写的真好！）,http://mp.weixin.qq.com/s?__biz=MjM5NTAxMjY5Nw==&mid=400577300&idx=1&sn=c31074b46d45e92b4a08076ee444968a&scene=4#wechat_redirect,2015-11-13 09:14:09,75984,590,,,1,正常,http://mp.weixin.qq.com/s?__biz=MjM5NzIwMTUwNA==&mid=221070540&idx=1&sn=0582982865c45e342ca1d5d0520fe598#rd,,,阅读本文前，请您先点击上面的蓝色字体“励志语录”，再点击“关注”，这样您就可以继续免费收到精彩励志语录了。每
环境养生,HuangJingYangSheng,男人女人睡觉前生吃这个，晚上想怎么任性就怎么任性！,http://mp.weixin.qq.com/s?__biz=MzA4MTQwMTYwNw==&mid=400663144&idx=1&sn=958fb4a146c7b294ec4c336bacccedf7&scene=4#wechat_redirect,2015-11-13 07:05:13,75893,66,,,1,正常,http://mp.weixin.qq.com/s?__biz=MzA4MTQwMTYwNw==&mid=400633206&idx=1&sn=ca368a6bad242c1609ded82448151ca7#rd,,,请点击上面　　免费订阅！温馨提示：问题：亲是不是你看到好的文章后，想收到更多的文章但是你不知怎么关注？(关注
化妆师MK-雷韵祺,huazhuangshimk,我以为红唇性感，他却变成性冷淡,http://mp.weixin.qq.com/s?__biz=MzA4NTM3NDEzNQ==&mid=400686719&idx=1&sn=fefd435e3f65393941ae93a78142cd3f&scene=4#wechat_redirect,2015-11-13 21:18:26,75862,357,,,1,正常,,chun,无,Hi~ o(*￣▽￣*)ブ米娜桑我又来啦~还记得上一次跟大家征集的关于红唇的那些事儿么？每个爱涂大红唇的妹纸
国学精粹与生活艺术,gxjhshys,美文 |《 从此，一心向暧 》,http://mp.weixin.qq.com/s?__biz=MzA4OTAzNjMzMQ==&mid=401018437&idx=4&sn=8088e611d1757608520d9755f28fcf09&scene=4#wechat_redirect,2015-11-13 06:52:06,75778,406,,,4,正常,http://mp.weixin.qq.com/s?__biz=MzA4OTAzNjMzMQ==&mid=400987082&idx=2&sn=ab58c369a9427b12ccd66981c0a4ca60&scene=0#wechat_redirect,,,点击国学精粹与生活艺术，免费关注 顶级传统文化美刊 《 从此，一心向暧 》                 
天天练瑜伽,vipyy5,把卫生纸放在冰箱里，不可思议的事发生了…,http://mp.weixin.qq.com/s?__biz=MzAwMjY3MDUxOA==&mid=400796247&idx=3&sn=b07948723b6801d426d3438c35519acf&scene=4#wechat_redirect,2015-11-13 19:59:52,75653,19,,,3,正常,,,无,阅读本文前，请您先点击本文标题下面的蓝色字体“天天练瑜伽”再点击“关注”，这样您就可以继续免费收到文章了。每
视觉志,QQ_shijuezhi,你在南方的艳阳里，没有暖气；我在北方的雾霾里，无法呼吸。,http://mp.weixin.qq.com/s?__biz=MjM5NTAyODc2MA==&mid=401525660&idx=4&sn=d70007d747f390dc7a0ad173746c6d06&scene=4#wechat_redirect,2015-11-13 21:03:51,75579,261,,,4,正常,,,无,我想与你回首，阳光灿烂的那些年。
每天爽歪歪,vz1616,▶酒吧女厕所没纸了，美女竟然....,http://mp.weixin.qq.com/s?__biz=MzAxMzE1ODkyMw==&mid=400684234&idx=1&sn=4609dbf822abd654d4a7dbd2a99c7722&scene=4#wechat_redirect,2015-11-13 12:44:33,75559,228,,,1,正常,,,无,：点上面关注看最搞笑视频！
全球未解之谜,isecrets,"60岁老太生下双胞胎,而她是这样生的…",http://mp.weixin.qq.com/s?__biz=MjM5NjI1MDM0MA==&mid=401561057&idx=7&sn=c3bed7d1bdf905da88c85d542733da5f&scene=4#wechat_redirect,2015-11-13 20:44:26,75373,355,,,7,正常,,,无, 提示：点击↑上方&amp;quot;全球未解之谜&amp;quot;关注我！
看书有道,iikanshu,⊱女儿男朋友家里很穷，要不要让他们分手？,http://mp.weixin.qq.com/s?__biz=MjM5NTE2NTUyMA==&mid=400698511&idx=1&sn=75cb6ef571e36b490427206cfb765e18&scene=4#wechat_redirect,2015-11-13 21:32:50,75256,558,,,1,正常,http://mp.weixin.qq.com/s?__biz=MjM5NTE2NTUyMA==&mid=400435134&idx=2&sn=0a46a21178fa49b8903f9c7dc1137347#rd,,无,如果你爱她，尊重她的选择，给她你力所能及的建议。
狗与爱的世界,gouminwang,看看它们，我们还有什么理由不努力？,http://mp.weixin.qq.com/s?__biz=MjM5NjExMDEwMA==&mid=404153252&idx=5&sn=b272ea0088b84218cf889c309b2940af&scene=4#wechat_redirect,2015-11-13 12:06:28,75061,1171,,,5,正常,http://wap.koudaitong.com/v2/showcase/feature?alias=18e1kphkz,铲屎官养成记,无,很多小动物由于各种原因而不能行走了，但是在好心人的帮助下，它们又勇敢地站了起来。在生活中退缩的我们，面对它们
毒舌来啦,dushelaila,长的好看就是可以懒,http://mp.weixin.qq.com/s?__biz=MjM5ODc3MTAwMQ==&mid=400422692&idx=1&sn=8f8ef2d9ab62d7cd74c4ad3fd0070395&scene=4#wechat_redirect,2015-11-13 14:44:44,75048,240,,,1,正常,,毒毒,无,lalalalal
地球在线,dqzx369,身高只有60厘米，妻子还担心他被别人抢走..,http://mp.weixin.qq.com/s?__biz=MzA4MTgwNTMwNQ==&mid=401225879&idx=6&sn=29dbe269086479e1abe34d5081f1c442&scene=4#wechat_redirect,2015-11-13 10:01:14,75010,262,,,6,正常,http://mp.weixin.qq.com/s?__biz=MzIwMzA5MDI0Mw==&mid=400000264&idx=1&sn=0021cbf8c3a744cdb1f7de364a2de19a&scene=25#wechat_redirect,,,阅读本文前，请您先点击上面的蓝色字体“地球在线”，再点击“关注”，这样您就可以继续免费收到文章了。每天都有分
北京交警,bjjiaojing,本周末出行 远离三元桥,http://mp.weixin.qq.com/s?__biz=MjM5MzM4MDU0Mg==&mid=403363213&idx=1&sn=17d3f3acc1c42e08ecd845df8f6485d7&scene=4#wechat_redirect,2015-11-13 11:29:12,75010,83,,,1,正常,http://www.bjjtgl.gov.cn/jgj/95332/422986/index.html,,无,按照深化“平安行动”交通秩序整治集中攻坚行动总体部署，为全面净化路面交通秩序环境，进入11月以来，交管部
新闻夜航,yehang82898289,高三女生离家出走次日穿衬裤跑回家，哭称被扣在旅店遭四次强暴！,http://mp.weixin.qq.com/s?__biz=MjM5OTgxMjA4MA==&mid=401069632&idx=8&sn=e88bcbda0a76ac058068e225d94a560a&scene=4#wechat_redirect,2015-11-13 10:23:49,74912,321,,,8,正常,,,,《新闻夜航》18:00播出，敬请关注视频建议WIFI下收看17岁，花一样的年纪，正是享受豆蔻年华，青春烂漫的
嗨小冷,sogaad,美女上司引诱，却被女友撞到！,http://mp.weixin.qq.com/s?__biz=MzAwMTAzMzY3Mg==&mid=400697410&idx=3&sn=d57623ec259e00cef2bc8790a0092808&scene=4#wechat_redirect,2015-11-13 21:46:44,74875,211,,,3,正常,http://mp.weixin.qq.com/mp/getmasssendmsg?__biz=MzAwMTAzMzY3Mg==#wechat_webview_type=1&wechat_redirect,,无,[如视频无法播放，尝试退出再进入刷新]↓点击阅读原文看嗨小冷↓
辣妈帮,lamabang,最伤孩子的十句话，家长请嘴下留情！,http://mp.weixin.qq.com/s?__biz=MjM5NDE5OTM4MA==&mid=400549543&idx=1&sn=965c864c3fe1481d29b5abe5f1a671fd&scene=4#wechat_redirect,2015-11-13 10:43:05,74869,163,,,1,正常,http://hehua.lmbang.com/mobile-main?from=groupmessage&isappinstalled=0&sid=352,第一妈妈交流中心,,“你这种成绩将来怎么能找到工作？”、“你怎么能懒成这样？”对很多人来说，这些话听上去多少有些耳熟。不是从小听
女人坊,NRFang018,女人做月子最需要吃的两样东西你知道吗？,http://mp.weixin.qq.com/s?__biz=MzA4NjAwOTY2MA==&mid=400544430&idx=2&sn=ddea80de5b6ab386f2728d344aed35bc&scene=4#wechat_redirect,2015-11-13 07:55:31,74756,223,,,2,正常,,,,今天有个网友咨询我：熊苗营养师，您好！我老婆正在做月子，我经常关注您写的健康养生文章，想问问您女人做月子期间
晓玲有话说,xiaolingyouhuashuo,世界上有这样一群人，他们不！吃！土！,http://mp.weixin.qq.com/s?__biz=MjM5NTk0Mzg2Mg==&mid=400824884&idx=2&sn=4027d95140fb4cdef175310bba183bb6&scene=4#wechat_redirect,2015-11-13 19:05:50,74576,23,,,2,正常,,,无,双11之后的你是这样的你以为这是命！可是世界上有一群人，他们却是这样的！双11之后的你是这样的：拆包裹-确认
幸福人生,xfrs8080,✅笑了一上午，太有才了！哈哈,http://mp.weixin.qq.com/s?__biz=MzAwNTAwMDQ1MA==&mid=400875305&idx=4&sn=20323cc7c7af4a390d8042bfc7aac7eb&scene=4#wechat_redirect,2015-11-13 00:08:42,74485,238,,,4,正常,http://mp.weixin.qq.com/s?__biz=MzA5NjQzNzY1NQ==&mid=213793506&idx=1&sn=1a8604ff4dc7dee5b6264fcf13ec2346&scene=25&srcid=1108BlRUiS79loYZc55P6jS3&key=d4b25ade3662d643b53ccd4cfec61aeecab81a4306f5b8648806dc690faaa7aa1ea7600ede95930ecbab999248e15ea4&ascene=1&uin=MTU1MjE2ODA4NQ%3D%3D&devicetype=webwx&version=70000001&pass_ticket=Drg7yeWKIgP0u%2F7eFKKH6EMoHdlRychVbSR5asxJK6ZYv6opiKNWPGhEnoIWO%2FsG#wechat_redirect,,无,阅读本文前，请您先点击图片上面的蓝色字体“幸福人生”，再点击“关注”每天都有美文分享。完全是免费订阅，请放心
微心语,weixinyu114,我30岁，我单身，不代表我要降价促销,http://mp.weixin.qq.com/s?__biz=MzA4OTY4MDIyMg==&mid=401428906&idx=1&sn=3aeab3789bd2a484a372a3d8f4900822&scene=4#wechat_redirect,2015-11-13 21:56:25,74307,29,,,1,正常,http://m.iqianjin.com/event/tyj20151020.jsp?utmSource=2958,,无,30岁的你，还会单身么？
美美家族,fcwm520,让女生最有安全感的9件事，你拥有几件？,http://mp.weixin.qq.com/s?__biz=MjA0MTg1NjMyMA==&mid=400852549&idx=4&sn=35a53b12ce0ab8d981a300cfbea87dde&scene=4#wechat_redirect,2015-11-13 21:36:13,74293,169,,,4,正常,http://mp.weixin.qq.com/mp/getmasssendmsg?__biz=MjA0MTg1NjMyMA==#wechat_webview_type=1&wechat_redirect,,无,来源：女神汇ID：nvshenhui1更多精彩内容，请点击下方的“阅读原文”
全国交通违法查询,jtwfcx88,中国车祸死亡率占世界第一，日系车贡献了多少！,http://mp.weixin.qq.com/s?__biz=MjM5MzU5MjAzNA==&mid=400515887&idx=1&sn=ce7ef3d11188a15e2cd124214b0d8bfc&scene=4#wechat_redirect,2015-11-13 19:03:30,74289,444,,,1,正常,http://mp.weixin.qq.com/s?__biz=MjM5MzU5MjAzNA==&mid=210509063&idx=1&sn=e0140e2152b1bf51f35ff5f6376789e9#rd,,无,请点击上面　　免费订阅！请点击上面的蓝色字体“全国交通违法查询” 再点击“关注”，这样您就可以免费收到精彩内
好妈妈必读,vipb55,女人饭后不做九件事，十年后比现在还美,http://mp.weixin.qq.com/s?__biz=MzI1NzAxNTI3Mw==&mid=400697345&idx=7&sn=a785e9a0c7fa9622bdc28f5cf1063d36&scene=4#wechat_redirect,2015-11-13 20:42:05,74243,13,,,7,正常,,,无,阅读本文前，请您先点击本文标题下面的蓝色字体“好妈妈必读”再点击“关注”，这样您就可以继续免费收到文章了。每
改车志,gaichezhi,中国首富之子车库揭秘 王思聪都有些啥车？,http://mp.weixin.qq.com/s?__biz=MjM5NjA1NDUyMA==&mid=400496926&idx=1&sn=1cb6a19d5a275bf8435c9040bb31c309&scene=4#wechat_redirect,2015-11-13 20:33:17,74144,191,,,1,正常,,,无,免费订阅本平台！请点 上面蓝色字关注，查看精彩文章!
传统节日祝福,zhufu569,最新笑话笑死人…… 送给朋友们乐一乐！,http://mp.weixin.qq.com/s?__biz=MjM5OTQ4NjA2Ng==&mid=401853200&idx=8&sn=f4e6530dd942b5cec394b112dd0477b2&scene=4#wechat_redirect,2015-11-13 06:08:27,74137,342,,,8,正常,,,,赵本山等快递，笑抽了~1、小姨子来我家玩，吃完饭 老婆在洗碗 我和小姨子在客厅闲聊，小姨子问我：“姐夫，我同
微路况信息电子狗预报,lukuan58,中国车祸死亡率占世界第一，日系车贡献了多少！,http://mp.weixin.qq.com/s?__biz=MjM5ODIwMDI0NA==&mid=400532448&idx=3&sn=6aeb3b69d7ecf3bd385118c063cdb61b&scene=4#wechat_redirect,2015-11-13 19:03:04,73976,410,,,3,正常,http://mp.weixin.qq.com/s?__biz=MjM5ODIwMDI0NA==&mid=214946875&idx=1&sn=4f3d210cfffa4da49d490b356da2fbc1#rd,,无,请点击上面　　免费订阅！请点击上面的蓝色字体“微路况” 再点击“关注”，这样您就可以免费收到精彩内容了。免费
女人帮,nvrenbang345,你删过最爱的人的微信吗？,http://mp.weixin.qq.com/s?__biz=MjM5NzU5MzI5OQ==&mid=400620673&idx=1&sn=da8b9508777c62fee252a2ad49e51dd8&scene=4#wechat_redirect,2015-11-13 16:48:46,73968,32,,,1,正常,,,无,假若爱一个人没有回应，与其乞讨爱情，不如，骄傲地走开……有一个人，你一上线就会去看他有没留言。没信息就一阵失
双儿有话说,se8755,身高只有60厘米的男人，妻子竟还担心他被别人抢走...,http://mp.weixin.qq.com/s?__biz=MzAwOTI4MDMyMA==&mid=401312993&idx=5&sn=ef75f15a3389fabbaed624ead039c6b3&scene=4#wechat_redirect,2015-11-13 15:34:16,73949,314,,,5,正常,http://mp.weixin.qq.com/s?__biz=MzAwOTI4MDMyMA==&mid=215125028&idx=1&sn=e270a13606868345199de6c9ef9e482f&scene=25#wechat_redirect,,无,请点击上面　　看劲爆视频！加双儿微信“se8755”，精彩不断哦！
每天学点穿衣打扮,ichuanyidaban,"刘雯，奚梦瑶，何穗...她们的存在就是为了证明：爱笑又努力的姑娘,运气不会太差!",http://mp.weixin.qq.com/s?__biz=MjM5ODE2OTEyMA==&mid=401987422&idx=1&sn=82fef1b3fdc3b4258ae81ac2ac7d48cc&scene=4#wechat_redirect,2015-11-13 16:05:53,73896,65,,,1,正常,,,无,✿点击题目下方每天学点穿衣打扮，关注中国顶尖时尚这是很多超模向往的舞台，在这个舞台上，她们可以拥有自己的Lu
狗与爱的世界,gouminwang,有没有哪个瞬间觉得你家狗狗很机智？,http://mp.weixin.qq.com/s?__biz=MjM5NjExMDEwMA==&mid=404153252&idx=6&sn=05209ecd20f4d05a9ffee8f771f37487&scene=4#wechat_redirect,2015-11-13 12:06:28,73845,649,,,6,正常,,铲屎官养成记,无,1.前女友蛋蛋，你好机智！2.学英语请问你是跟赵丽蓉学的英语吗？3.冷拜托，这么冷的天就别讲冷笑话了！4.学
在江西,iin0700,江西一位班主任发给家长的一则短信，惊呆了上万人！,http://mp.weixin.qq.com/s?__biz=MzAxMTY3MjE4Mw==&mid=403129155&idx=1&sn=b241a45331a3ccbcdfee964d5b8bb8a4&scene=4#wechat_redirect,2015-11-13 19:20:31,73784,22,,,1,正常,,,无,一位班主任发给家长的一则短信：“无论成绩好坏，请想想：每个孩子都是种子，只不过每个人的花期不同。有的花，一开
一起晒生活,yiqissh,☀不必仰望别人，自己亦是风景！,http://mp.weixin.qq.com/s?__biz=MzA3Njk4MjY3NQ==&mid=403430564&idx=1&sn=519a52af6de14720934f1828c48b8478&scene=4#wechat_redirect,2015-11-13 06:30:01,73752,314,,,1,正常,http://mp.weixin.qq.com/s?__biz=MzA3Njk4MjY3NQ==&mid=208401783&idx=1&sn=d6a275d1895606f83483cca61459a204&ptlang=2052&ADUIN=906326030&ADSESSION=1434083940&ADTAG=CLIENT.QQ.5389_.0&ADPUBNO=26466#rd,,,总会有许多的不如意，也会有许多的不公平；会有许多的失落，也会有许多的羡慕。你羡慕我的自由，我羡慕你的约束；你
美丽说,meilishuoguanfang,Angelababy亲身示范，如何用一款［包臀裙］变身街头范儿时尚达人！,http://mp.weixin.qq.com/s?__biz=MTE5MzAwNzEyMQ==&mid=400932053&idx=1&sn=8f10b3734d22306dd9f3fb7bb8500363&scene=4#wechat_redirect,2015-11-13 21:14:40,73734,34,,,1,正常,http://m-promotion.meilishuo.com/promotion/easy/page/649,花小美,无,返场买啥？一款包臀裙最值了！看angelababy怎么用最爱的包臀裙凹出街头混搭百变造型，变身街头范儿时尚达人，一款包臀裙就够了！
二货村,eee969,video,http://mp.weixin.qq.com/s?__biz=MzA4NjI0MzkzOQ==&mid=401587198&idx=5&sn=c224e955660edcd2af99f8808cc7e77e&scene=4#wechat_redirect,2015-11-13 18:18:58,73662,318,,,5,正常,,,无,请点击上面　　看劲爆视频！
军事解密,jiemi6868,胡 锦 涛绝密视频流出，你看过吗?,http://mp.weixin.qq.com/s?__biz=MzAxNDAzNDYwMg==&mid=400335131&idx=1&sn=2f3d8d8f0752f203d8e749d88b5f4ff6&scene=4#wechat_redirect,2015-11-13 05:27:22,73419,420,,,1,正常,http://mp.weixin.qq.com/s?__biz=MzA4NDk2OTIxMg==&mid=400378259&idx=1&sn=fe278c56adc370f772daceb6b51ac7a6&scene=25#wechat_redirect,,,1984年胡锦涛主持团中央茶话会视频。萌萌哒~马上就找不到了，快快发给朋友们看看吧更多精彩在阅读原文
每日爆笑短片,BX06666,给你个视频，晚上偷偷看！,http://mp.weixin.qq.com/s?__biz=MzA5MzIzMzA5MQ==&mid=400663829&idx=3&sn=47cd05a2a8e3f3ea639b1499e4392bf4&scene=4#wechat_redirect,2015-11-13 20:43:05,73315,343,,,3,正常,,,无,看完点击&amp;quot;每日爆笑短片&amp;quot; 找好玩视频
星座看看,xingzuokankan,十二星座蛇经病排行榜,http://mp.weixin.qq.com/s?__biz=MjM5NTQyMjA4MA==&mid=400580038&idx=1&sn=2cb442d1ae19f43c6a7ae0ee8c29a63b&scene=4#wechat_redirect,2015-11-13 09:29:37,73197,79,,,1,正常,,,,点击上方“星座看看”可以订阅哦！
政商内参,zsnc-ok,未来五年，这6大职业很有“钱途”！,http://mp.weixin.qq.com/s?__biz=MzA4NDIyOTMxNw==&mid=400530827&idx=1&sn=a13b279e0dd50dfaa0a54adf80716729&scene=4#wechat_redirect,2015-11-13 10:57:07,73079,82,,,1,正常,,新华视点,,收入是“十三五”规划建议最受百姓关注的话题之一。未来五年，哪些行业收入可能率先翻番？哪些职业最有“钱途”？规
教你做个聪明女人,vip834,性欲望强的女人面相，有你吗？,http://mp.weixin.qq.com/s?__biz=MjM5NTQyMTg0MA==&mid=400788474&idx=1&sn=d013da542003f8cf4f7a40fdd09e6fe6&scene=4#wechat_redirect,2015-11-13 10:11:51,73050,7,,,1,正常,,,,1、指甲的月牙特别大：指甲的月白特别大又特别多的话，就表示这个女孩子到了40、50岁都还很厉害，因为月白是代
新晚报,xinwanbao,哈尔滨新开和调整11条公交线路｜你会更方便吗？,http://mp.weixin.qq.com/s?__biz=MjM5NTU1MTY5Mg==&mid=400967623&idx=1&sn=6c6885aa116c1bc4ee928aec4b3827b9&scene=4#wechat_redirect,2015-11-13 06:59:22,73018,354,,,1,正常,,,,近日哈尔滨完成调整启动运营的11条公交线路，新开通线路6条、调整延伸线路5条。 ·新设路线(点周图片可放大↓
经典心情心语,csduwu,我 们 能 聊 一 辈 子 吗？,http://mp.weixin.qq.com/s?__biz=MzA3NDkyMTQzMg==&mid=400422350&idx=1&sn=a8ea570f8fbced0f262608e910c6e414&scene=4#wechat_redirect,2015-11-13 20:00:12,72963,493,,,1,正常,,,无,点击上方，关注我哈！加美女小编微信号“csduwu”，等你哟
笑的合不拢嘴,gaoxiao2015,15″,http://mp.weixin.qq.com/s?__biz=MzA3MDEwNjEzNQ==&mid=400979876&idx=6&sn=82d72d18da2fa25a72c7d722036b3ba4&scene=4#wechat_redirect,2015-11-13 09:21:33,72871,361,,,6,正常,http://mp.weixin.qq.com/s?__biz=MzA3MDEwNjEzNQ==&mid=215898816&idx=1&sn=11ff00f81fb5193b5425e6a3731cc5f0#rd,,,看完点击&amp;quot;笑的合不拢嘴&amp;quot; 找好玩视频
嗨小冷,sogaad,当女司机，遇上女司机，笑出眼泪了,http://mp.weixin.qq.com/s?__biz=MzAwMTAzMzY3Mg==&mid=400697410&idx=4&sn=e0f5f3c335760dc52d9c71eacc713875&scene=4#wechat_redirect,2015-11-13 21:46:44,72605,130,,,4,正常,http://mp.weixin.qq.com/mp/getmasssendmsg?__biz=MzAwMTAzMzY3Mg==#wechat_webview_type=1&wechat_redirect,,无,[如视频无法播放，尝试退出再进入刷新]↓点击阅读原文看嗨小冷↓
